Time,Time,Press,Alt,Temp,Theta,RH,RH Raw,RH Temp,TFp V,Wind,Wind Dir,v,GPS alt,GPS lat,GPS lon,O3 P,O3 Mr,O3ICell,T Pump,I Pump,O3Bat,TFp Hyg,H2O Mr,Fl,RH FP,Co,Batt,TP2,TOptic
1844.0,1844.0,265.18,9.91,-57.39,315.3,36.2,21.65,-52.3,-60.73,28.3,350.8,-28.0,9.939,51.91955,14.25191,1.642,0.0619,0.45399999999999996,26.1,97.8,16.4,-60.49,38.1,1,37.5,2,10.254000000000001,2.50027,33.7
1846.0,1846.0,264.74,9.92,-57.4,315.4,36.0,21.61,-52.6,-60.78,28.5,354.9,-28.4,9.95,51.91904,14.25199,1.645,0.0622,0.455,26.1,107.6,16.4,-60.55,37.8,1,37.2,2,10.237,2.50027,32.6
1848.0,1848.0,264.31,9.931000000000001,-57.3,315.7,36.3,21.63,-52.1,-60.64,28.9,352.8,-28.7,9.96,51.91852,14.252089999999999,1.65,0.0624,0.456,26.1,100.6,16.4,-60.64,37.4,1,36.3,2,10.902999999999999,2.50021,32.8
1850.0,1850.0,263.88,9.941,-57.24,315.9,36.7,21.29,-51.8,-60.5,29.3,346.5,-28.5,9.97,51.918009999999995,14.252289999999999,1.6569999999999998,0.0628,0.45799999999999996,26.1,105.7,16.4,-60.7,37.2,1,35.7,2,10.945,2.50018,32.6
1852.0,1852.0,263.43,9.952,-57.22,316.1,36.7,21.14,-51.6,-60.48,30.0,341.8,-28.5,9.981,51.9175,14.25256,1.6869999999999998,0.064,0.466,26.0,100.3,16.4,-60.73,37.1,1,35.5,2,10.945,2.50015,32.7
1854.0,1854.0,262.94,9.964,-57.28,316.2,36.2,20.86,-51.9,-60.64,30.4,344.2,-29.2,9.993,51.91697,14.25281,1.7,0.0647,0.47,26.0,101.7,16.4,-60.61,37.8,1,36.3,2,10.960999999999999,2.4999599999999997,33.8
1856.0,1856.0,262.44,9.976,-57.34,316.3,35.4,20.94,-52.6,-60.85,31.7,350.9,-31.3,10.006,51.91641,14.25295,1.7009999999999998,0.0648,0.47,26.0,103.4,16.4,-60.47,38.6,1,37.3,2,10.948,2.49988,34.4
1858.0,1858.0,261.96,9.987,-57.27,316.5,35.0,20.99,-52.6,-60.88,33.4,354.9,-33.2,10.019,51.91581,14.253039999999999,1.7009999999999998,0.0649,0.47,26.0,108.7,16.4,-60.53,38.3,1,36.7,2,10.927999999999999,2.49986,32.8
1860.0,1860.0,261.51,9.998,-57.27,316.7,35.0,20.93,-52.1,-60.88,33.4,352.4,-33.1,10.03,51.91522,14.25317,1.7009999999999998,0.065,0.47,26.0,99.6,16.4,-60.66,37.7,1,36.0,2,10.927999999999999,2.49991,32.9
1862.0,1862.0,261.08,10.008,-57.36,316.7,35.1,20.75,-52.0,-60.93,32.2,345.8,-31.2,10.039,51.91466,14.2534,1.7009999999999998,0.0651,0.47,26.0,102.7,16.4,-60.77,37.2,1,35.9,2,10.550999999999998,2.49995,33.0
1864.0,1864.0,260.64,10.019,-57.35,316.9,35.1,20.39,-51.7,-60.92,30.6,341.3,-29.0,10.049,51.91413,14.25368,1.705,0.0654,0.47100000000000003,26.0,98.7,16.4,-60.87,36.8,1,35.4,2,10.225,2.49998,33.0
1866.0,1866.0,260.19,10.03,-57.34,317.1,35.0,20.08,-51.8,-60.94,29.9,343.7,-28.7,10.061,51.91362,14.253929999999999,1.7109999999999999,0.0658,0.473,26.0,105.1,16.4,-60.96,36.4,1,34.9,2,10.609000000000002,2.5000400000000003,33.0
1868.0,1868.0,259.76,10.04,-57.39,317.1,34.9,19.89,-52.0,-60.99,31.1,350.2,-30.7,10.073,51.913059999999994,14.254079999999998,1.712,0.0659,0.473,26.0,98.0,16.4,-61.09,35.8,1,34.4,2,10.898,2.50009,33.1
1870.0,1870.0,259.37,10.05,-57.48,317.1,35.2,19.7,-52.1,-61.01,34.5,354.0,-34.3,10.083,51.91245,14.25419,1.712,0.066,0.473,26.0,101.8,16.4,-60.98,36.4,1,35.4,2,10.911,2.50001,33.1
1872.0,1872.0,259.01,10.059,-57.56,317.1,36.0,19.82,-52.3,-60.93,37.1,353.0,-36.8,10.091000000000001,51.91179,14.254320000000002,1.7069999999999999,0.0659,0.47200000000000003,26.0,106.4,16.4,-60.92,36.8,1,36.0,2,10.898,2.49999,33.1
1874.0,1874.0,258.68,10.067,-57.58,317.2,36.8,19.87,-52.4,-60.78,36.9,349.5,-36.3,10.099,51.91113,14.254520000000001,1.706,0.066,0.47200000000000003,26.0,100.4,16.4,-60.9,36.9,1,36.2,2,10.945,2.4999700000000002,33.2
1876.0,1876.0,258.35,10.075,-57.63,317.3,37.5,19.97,-52.1,-60.69,34.8,345.7,-33.8,10.106,51.91053,14.25477,1.7069999999999999,0.0661,0.47200000000000003,26.0,105.2,16.4,-60.89,37.0,1,36.5,2,10.945,2.49994,33.3
1878.0,1878.0,257.97,10.084,-57.72,317.3,37.9,19.86,-52.4,-60.69,32.4,344.5,-31.2,10.116,51.90996,14.255020000000002,1.71,0.0663,0.47200000000000003,26.0,96.0,16.4,-60.88,37.1,1,36.9,2,10.527000000000001,2.49991,33.3
1880.0,1880.0,257.54,10.094,-57.78,317.3,38.1,19.92,-52.8,-60.7,30.2,347.5,-29.4,10.127,51.909440000000004,14.25521,1.712,0.0665,0.473,26.0,100.1,16.4,-60.87,37.2,1,37.3,2,10.225,2.49988,33.2
1882.0,1882.0,257.07,10.106,-57.8,317.5,38.4,20.08,-53.0,-60.67,28.8,353.9,-28.6,10.139,51.90892,14.2553,1.712,0.0666,0.473,26.0,100.5,16.4,-60.92,37.1,1,37.1,2,10.786,2.49992,33.3
1884.0,1884.0,256.57,10.118,-57.92,317.5,38.8,20.24,-52.9,-60.69,28.7,358.3,-28.6,10.152999999999999,51.9084,14.255329999999999,1.7109999999999999,0.0667,0.473,26.0,99.2,16.4,-60.93,37.0,1,37.6,2,10.927999999999999,2.49987,33.6
1886.0,1886.0,256.08,10.13,-58.05,317.5,39.4,20.39,-52.6,-60.7,28.5,357.0,-28.5,10.166,51.90789,14.255370000000001,1.704,0.0665,0.47100000000000003,26.0,97.7,16.4,-60.89,37.3,1,38.4,2,10.927999999999999,2.49987,33.4
1888.0,1888.0,255.63,10.141,-58.19,317.4,39.9,20.37,-52.3,-60.74,26.9,352.3,-26.7,10.175,51.90741,14.255479999999999,1.6880000000000002,0.066,0.466,26.0,102.4,16.4,-60.92,37.3,1,39.0,2,10.927999999999999,2.49989,33.4
1890.0,1890.0,255.21,10.152000000000001,-58.3,317.4,40.2,20.23,-52.6,-60.79,25.5,347.5,-24.9,10.184,51.90696,14.25564,1.685,0.066,0.466,26.0,109.0,16.4,-60.95,37.1,1,39.3,2,10.94,2.4999,33.6
1892.0,1892.0,254.79,10.162,-58.3,317.5,40.1,20.2,-52.7,-60.8,25.2,346.0,-24.4,10.193999999999999,51.90652,14.25581,1.685,0.0661,0.466,25.9,101.0,16.4,-60.95,37.2,1,39.3,2,10.729000000000001,2.49992,34.9
1894.0,1894.0,254.33,10.173,-58.32,317.7,39.9,20.18,-52.3,-60.86,27.2,348.9,-26.7,10.205,51.906040000000004,14.255970000000001,1.7080000000000002,0.0671,0.47200000000000003,25.9,102.2,16.4,-60.96,37.2,1,39.3,2,11.045,2.49991,35.6
1896.0,1896.0,253.88,10.185,-58.39,317.7,39.6,20.11,-52.5,-60.99,30.8,351.9,-30.5,10.218,51.90549,14.256089999999999,1.7080000000000002,0.0673,0.47200000000000003,25.9,99.9,16.4,-60.99,37.2,1,39.6,2,10.731,2.4999599999999997,34.0
1898.0,1898.0,253.46,10.195,-58.46,317.8,39.3,20.13,-53.0,-61.1,33.5,351.2,-33.1,10.229,51.9049,14.25624,1.706,0.0673,0.47100000000000003,25.9,101.6,16.4,-60.83,38.1,1,40.8,2,11.02,2.49985,34.1
1900.0,1900.0,253.08,10.204,-58.42,318.0,39.1,20.51,-53.1,-61.11,34.0,347.4,-33.1,10.238,51.9043,14.25646,1.679,0.0663,0.46399999999999997,25.9,102.2,16.4,-60.88,37.8,1,40.3,2,10.734000000000002,2.49992,34.5
1902.0,1902.0,252.73,10.213,-58.44,318.1,38.9,20.37,-52.7,-61.16,32.7,341.8,-31.1,10.245999999999999,51.90374,14.25676,1.6780000000000002,0.0664,0.46399999999999997,25.9,107.6,16.4,-60.78,38.4,1,40.9,2,10.682,2.49992,34.4
1904.0,1904.0,252.37,10.222000000000001,-58.47,318.2,38.6,20.23,-52.9,-61.24,30.7,337.7,-28.4,10.253,51.90323,14.2571,1.6780000000000002,0.0665,0.46399999999999997,25.9,96.4,16.4,-60.89,37.9,1,40.5,2,10.999,2.49999,34.2
1906.0,1906.0,251.99,10.232000000000001,-58.43,318.4,38.4,20.26,-53.2,-61.25,28.9,339.6,-27.1,10.262,51.90274,14.25739,1.6780000000000002,0.0666,0.46399999999999997,25.9,103.8,16.4,-60.81,38.4,1,40.7,2,11.015999999999998,2.4999700000000002,33.9
1908.0,1908.0,251.59,10.242,-58.41,318.5,38.3,20.12,-53.4,-61.24,28.9,348.1,-28.2,10.274000000000001,51.90224,14.257570000000001,1.686,0.067,0.466,25.9,104.7,16.4,-61.27,36.1,1,38.1,2,10.265999999999998,2.50022,33.6
1910.0,1910.0,251.2,10.251,-58.47,318.6,38.5,20.08,-53.4,-61.25,30.3,356.7,-30.3,10.284,51.90169,14.257620000000001,1.686,0.0671,0.466,25.9,109.4,16.4,-61.75,33.8,1,36.0,2,10.862,2.50046,33.3
1912.0,1912.0,250.83,10.26,-58.48,318.7,39.2,20.3,-53.4,-61.13,31.5,0.4,-31.5,10.294,51.90112,14.257610000000001,1.686,0.0672,0.466,25.9,100.0,16.4,-61.64,34.4,1,36.6,2,10.927999999999999,2.50038,33.3
1914.0,1914.0,250.48,10.269,-58.55,318.7,40.1,20.46,-53.3,-61.02,30.0,0.0,-30.0,10.302,51.90058,14.257610000000001,1.683,0.0672,0.465,25.9,103.0,16.4,-61.35,35.9,1,38.4,2,10.927999999999999,2.50022,33.3
1916.0,1916.0,250.11,10.279000000000002,-58.63,318.7,40.9,20.57,-53.2,-60.96,27.8,357.8,-27.8,10.31,51.900079999999996,14.257639999999999,1.68,0.0672,0.46399999999999997,25.9,103.0,16.4,-61.32,36.1,1,39.0,2,10.945,2.50014,33.3
1918.0,1918.0,249.69,10.289000000000001,-58.7,318.8,41.3,20.63,-53.1,-60.95,26.9,354.6,-26.8,10.32,51.8996,14.257710000000001,1.675,0.0671,0.46299999999999997,25.9,109.0,16.4,-61.33,36.1,1,39.2,2,10.927999999999999,2.5000400000000003,33.3
1920.0,1920.0,249.22,10.300999999999998,-58.77,318.9,41.4,20.53,-53.4,-60.99,28.8,351.9,-28.5,10.333,51.89909,14.257829999999998,1.675,0.0672,0.46299999999999997,25.9,99.1,16.4,-61.27,36.4,1,39.9,2,10.927999999999999,2.49992,33.5
1922.0,1922.0,248.72,10.312999999999999,-58.82,319.0,41.4,20.76,-53.5,-61.05,32.2,350.7,-31.7,10.347000000000001,51.89852,14.257979999999998,1.679,0.0675,0.46399999999999997,25.9,103.6,16.4,-61.33,36.2,1,39.8,2,10.542,2.49993,33.4
1924.0,1924.0,248.25,10.325,-58.91,319.0,41.2,20.79,-53.4,-61.16,34.9,349.7,-34.4,10.36,51.8979,14.258170000000002,1.675,0.0675,0.46299999999999997,25.9,101.8,16.4,-61.4,35.9,1,39.9,2,10.237,2.49979,33.5
1926.0,1926.0,247.83,10.335999999999999,-59.0,319.0,40.9,20.94,-53.4,-61.29,36.0,349.1,-35.3,10.37,51.897259999999996,14.258370000000001,1.6640000000000001,0.0672,0.46,25.9,102.5,16.4,-61.31,36.4,1,40.8,2,10.667,2.49973,33.6
1928.0,1928.0,247.45,10.345999999999998,-59.06,319.1,40.7,20.87,-53.5,-61.39,35.8,349.5,-35.2,10.379000000000001,51.89663,14.258560000000001,1.65,0.0667,0.456,25.9,104.9,16.4,-61.34,36.4,1,41.0,2,10.927999999999999,2.49972,33.7
1930.0,1930.0,247.09,10.355,-59.07,319.2,40.5,20.82,-53.6,-61.43,35.0,350.8,-34.5,10.388,51.89601,14.25872,1.6440000000000001,0.0665,0.45399999999999996,25.9,103.9,16.4,-61.38,36.2,1,40.8,2,10.978,2.49973,33.7
1932.0,1932.0,246.74,10.364,-59.08,319.3,40.3,20.85,-53.2,-61.47,34.0,352.4,-33.7,10.395999999999999,51.8954,14.25885,1.642,0.0665,0.45399999999999996,25.8,101.5,16.4,-61.41,36.1,1,40.6,2,10.342,2.49974,34.5
1934.0,1934.0,246.35,10.374,-59.11,319.4,40.1,20.63,-52.9,-61.54,33.3,353.3,-33.1,10.404000000000002,51.89481,14.25896,1.631,0.0662,0.451,25.8,101.6,16.4,-61.4,36.2,1,40.9,2,10.985999999999999,2.49972,35.0
1936.0,1936.0,245.9,10.385,-59.21,319.4,39.5,20.37,-53.2,-61.73,33.1,351.9,-32.8,10.415,51.894220000000004,14.2591,1.631,0.0663,0.451,25.8,104.3,16.4,-61.42,36.1,1,41.3,2,10.948,2.49974,33.6
1938.0,1938.0,245.4,10.398,-59.3,319.5,39.0,20.48,-53.9,-61.91,32.4,349.8,-31.9,10.43,51.893640000000005,14.25927,1.639,0.0668,0.45299999999999996,25.8,102.6,16.4,-61.52,35.8,1,41.2,2,10.94,2.4998099999999996,33.6
1940.0,1940.0,244.89,10.411,-59.33,319.6,38.7,20.62,-54.5,-62.0,30.7,349.3,-30.2,10.445,51.8931,14.259429999999998,1.641,0.067,0.45399999999999996,25.8,102.9,16.4,-61.67,35.1,1,40.5,2,10.3,2.49991,33.6
1942.0,1942.0,244.43,10.423,-59.27,319.9,38.9,20.73,-54.3,-61.9,29.6,353.4,-29.4,10.456,51.89257,14.259529999999998,1.6469999999999998,0.0674,0.455,25.8,101.2,16.4,-61.78,34.7,1,39.6,2,10.617,2.50001,33.7
1944.0,1944.0,244.02,10.433,-59.29,320.0,39.6,20.71,-53.8,-61.8,30.4,359.2,-30.4,10.465,51.89202,14.25955,1.649,0.0676,0.456,25.8,103.4,16.4,-61.93,34.0,1,38.9,2,10.94,2.50014,33.7
1946.0,1946.0,243.64,10.443,-59.45,319.9,40.3,20.69,-53.7,-61.81,32.5,2.1,-32.5,10.474,51.89144,14.25951,1.649,0.0677,0.456,25.8,102.2,16.4,-62.01,33.7,1,39.2,2,10.953,2.50022,33.5
1948.0,1948.0,243.28,10.452,-59.52,319.9,40.9,20.47,-53.8,-61.77,34.3,0.9,-34.3,10.482000000000001,51.89082,14.2595,1.653,0.068,0.457,25.8,101.2,16.4,-62.05,33.5,1,39.3,2,10.225,2.5002400000000002,33.4
1950.0,1950.0,242.9,10.462,-59.5,320.1,41.0,20.58,-53.7,-61.73,34.2,357.7,-34.2,10.492,51.890209999999996,14.25954,1.6569999999999998,0.0682,0.45799999999999996,25.8,106.2,16.4,-62.08,33.4,1,39.1,2,10.241,2.50021,33.4
1952.0,1952.0,242.48,10.472999999999999,-59.59,320.1,41.1,20.38,-54.0,-61.79,32.1,353.6,-31.9,10.504000000000001,51.88963,14.25964,1.675,0.0691,0.46299999999999997,25.8,101.9,16.4,-62.11,33.3,1,39.3,2,10.915,2.50015,33.0
1954.0,1954.0,242.05,10.484000000000002,-59.79,320.0,41.2,20.71,-54.7,-61.95,29.0,350.3,-28.6,10.517000000000001,51.88912,14.25978,1.699,0.0702,0.469,25.8,109.2,16.4,-62.1,33.5,1,40.4,2,10.932,2.50006,33.0
1956.0,1956.0,241.63,10.495,-59.87,320.0,41.5,20.96,-55.3,-61.98,26.3,349.5,-25.8,10.527000000000001,51.88865,14.259920000000001,1.7280000000000002,0.0715,0.47700000000000004,25.8,98.0,16.4,-61.94,34.3,1,41.7,2,10.927999999999999,2.49992,33.1
1958.0,1958.0,241.23,10.505,-59.84,320.2,41.8,21.28,-54.8,-61.9,25.4,351.3,-25.1,10.536,51.8882,14.260029999999999,1.742,0.0722,0.48100000000000004,25.8,105.9,16.4,-61.91,34.5,1,41.8,2,10.620999999999999,2.49987,33.8
1960.0,1960.0,240.82,10.515999999999998,-59.82,320.4,41.9,21.29,-54.2,-61.86,26.2,354.9,-26.1,10.546,51.88773,14.2601,1.758,0.073,0.485,25.8,97.2,16.4,-61.85,34.8,1,42.0,2,10.898,2.4998299999999998,33.5
1962.0,1962.0,240.36,10.527000000000001,-59.85,320.5,41.5,21.24,-54.1,-61.96,28.6,358.8,-28.6,10.558,51.88722,14.26012,1.776,0.0739,0.49,25.8,106.7,16.4,-61.8,35.1,1,42.5,2,10.898,2.4998400000000003,33.5
1964.0,1964.0,239.87,10.54,-59.91,320.6,40.5,21.29,-54.5,-62.19,32.1,1.0,-32.1,10.571,51.88664,14.2601,1.794,0.0748,0.495,25.8,96.1,16.4,-61.97,34.4,1,41.8,2,10.898,2.49989,33.5
1966.0,1966.0,239.38,10.552999999999999,-59.91,320.8,39.0,21.33,-54.8,-62.47,34.1,0.4,-34.1,10.585999999999999,51.88603,14.2601,1.794,0.0749,0.495,25.8,101.3,16.4,-61.94,34.6,1,42.0,2,10.927999999999999,2.49989,33.0
1968.0,1968.0,238.92,10.565,-59.99,320.9,37.4,21.38,-54.8,-62.84,33.1,357.8,-33.1,10.599,51.88543,14.260129999999998,1.787,0.0748,0.493,25.7,104.8,16.4,-62.11,33.9,1,41.4,2,10.979000000000001,2.5000299999999998,33.7
1970.0,1970.0,238.5,10.575999999999999,-59.98,321.1,35.9,21.23,-54.7,-63.12,30.5,353.2,-30.2,10.607999999999999,51.884890000000006,14.26024,1.7790000000000001,0.0746,0.491,25.7,101.8,16.4,-62.44,32.4,1,39.5,2,11.02,2.5002299999999997,34.7
1972.0,1972.0,238.1,10.587,-59.88,321.4,34.7,21.01,-54.3,-63.29,28.0,349.4,-27.5,10.618,51.88439,14.26039,1.777,0.0746,0.49,25.7,105.9,16.4,-62.52,32.1,1,38.6,2,11.045,2.5003599999999997,35.1
1974.0,1974.0,237.7,10.597000000000001,-59.66,321.9,33.6,20.52,-53.9,-63.31,27.8,351.6,-27.5,10.629000000000001,51.8839,14.26051,1.781,0.0749,0.49200000000000005,25.7,101.7,16.4,-62.75,31.1,1,36.3,2,10.604000000000001,2.50049,33.5
1976.0,1976.0,237.3,10.607999999999999,-59.54,322.2,32.7,20.04,-53.9,-63.41,30.0,359.1,-30.0,10.640999999999998,51.883359999999996,14.260520000000001,1.781,0.0751,0.49200000000000005,25.7,102.5,16.4,-63.23,29.2,1,33.5,2,10.623,2.5007200000000003,33.8
1978.0,1978.0,236.89,10.618,-59.54,322.4,31.9,19.7,-53.9,-63.56,32.5,5.0,-32.4,10.649000000000001,51.88277,14.26044,1.781,0.0752,0.49200000000000005,25.7,106.5,16.4,-63.36,28.7,1,32.9,2,10.982000000000001,2.50084,33.7
1980.0,1980.0,236.47,10.629000000000001,-59.53,322.5,31.5,19.42,-54.5,-63.66,33.1,5.6,-33.0,10.659,51.88218,14.26034,1.781,0.0753,0.49200000000000005,25.7,105.7,16.4,-63.71,27.4,1,31.3,2,10.610999999999999,2.5009799999999998,33.9
1982.0,1982.0,236.02,10.640999999999998,-59.67,322.5,31.5,19.44,-54.8,-63.79,31.1,0.7,-31.1,10.673,51.88162,14.260329999999998,1.785,0.0756,0.493,25.7,102.4,16.4,-63.44,28.5,1,33.0,2,10.690999999999999,2.50087,33.9
1984.0,1984.0,235.58,10.652999999999999,-59.85,322.4,31.8,19.36,-55.0,-63.87,28.9,351.9,-28.6,10.686,51.88111,14.26045,1.796,0.0762,0.496,25.7,101.8,16.4,-63.38,28.8,1,34.1,2,10.640999999999998,2.50082,34.0
1986.0,1986.0,235.17,10.664000000000001,-59.9,322.5,32.6,19.43,-55.3,-63.73,28.1,344.7,-27.1,10.696,51.88062,14.260670000000001,1.7990000000000002,0.0765,0.496,25.7,103.2,16.4,-63.2,29.6,1,35.2,2,10.957,2.50067,33.9
1988.0,1988.0,234.79,10.674000000000001,-59.9,322.6,33.7,19.59,-55.0,-63.51,28.2,344.1,-27.1,10.706,51.88013,14.26089,1.7990000000000002,0.0766,0.496,25.7,103.2,16.4,-63.26,29.4,1,34.9,2,10.639000000000001,2.50063,33.8
1990.0,1990.0,234.44,10.683,-59.89,322.8,34.6,19.37,-54.6,-63.31,28.1,349.1,-27.6,10.714,51.87963,14.26105,1.8,0.0768,0.49700000000000005,25.7,105.5,16.4,-63.35,29.0,1,34.4,2,10.945,2.5006,33.8
1992.0,1992.0,234.11,10.692,-59.84,323.0,35.1,19.14,-54.2,-63.17,27.9,356.5,-27.8,10.722999999999999,51.879129999999996,14.2611,1.8030000000000002,0.077,0.498,25.7,99.9,16.4,-63.43,28.8,1,33.8,2,10.923,2.50055,33.1
1994.0,1994.0,233.76,10.700999999999999,-59.82,323.1,35.0,19.01,-53.9,-63.17,27.6,1.5,-27.6,10.732000000000001,51.878640000000004,14.261079999999998,1.8259999999999998,0.0781,0.504,25.7,109.3,16.4,-63.44,28.7,1,33.7,2,10.915,2.50044,33.2
1996.0,1996.0,233.38,10.712,-59.69,323.5,34.3,18.85,-54.1,-63.19,27.0,0.8,-27.0,10.742,51.87815,14.261070000000002,1.845,0.079,0.509,25.7,95.6,16.4,-63.35,29.2,1,33.6,2,10.225,2.50026,33.5
1998.0,1998.0,232.95,10.722999999999999,-59.44,324.0,33.4,18.94,-54.5,-63.15,26.3,356.7,-26.3,10.755,51.87768,14.26111,1.895,0.0813,0.523,25.7,107.5,16.4,-63.04,30.5,1,33.9,2,10.949000000000002,2.49998,33.6
2000.0,2000.0,232.52,10.735,-59.23,324.5,32.4,19.03,-54.5,-63.18,26.9,353.9,-26.8,10.767999999999999,51.8772,14.26119,2.06,0.0886,0.568,25.7,102.7,16.4,-63.0,30.8,1,33.3,2,10.932,2.49989,33.3
2002.0,2002.0,232.12,10.745,-59.15,324.8,31.5,18.9,-54.1,-63.32,28.9,355.2,-28.8,10.779000000000002,51.87668,14.26126,2.148,0.0926,0.5920000000000001,25.7,109.4,16.4,-63.14,30.2,1,32.3,2,10.94,2.49987,32.9
2004.0,2004.0,231.74,10.755999999999998,-59.22,324.9,30.5,18.78,-54.2,-63.6,31.7,358.8,-31.7,10.788,51.8761,14.26128,2.214,0.0956,0.61,25.7,104.9,16.4,-63.27,29.7,1,32.0,2,10.927999999999999,2.49986,32.4
2006.0,2006.0,231.35,10.765999999999998,-59.22,325.0,29.5,18.71,-54.8,-63.85,33.3,1.5,-33.3,10.797,51.87551,14.26126,2.302,0.0995,0.634,25.6,102.8,16.4,-63.4,29.2,1,31.4,2,10.915,2.49989,33.3
2008.0,2008.0,230.93,10.777999999999999,-59.17,325.3,28.5,18.61,-54.6,-64.06,32.5,0.3,-32.5,10.808,51.87492,14.26125,2.379,0.10300000000000001,0.655,25.6,99.0,16.4,-63.56,28.6,1,30.5,2,10.894,2.4999599999999997,32.5
2010.0,2010.0,230.47,10.79,-59.27,325.3,27.5,18.35,-54.7,-64.4,30.2,353.7,-30.0,10.821,51.87438,14.26135,2.477,0.107,0.6809999999999999,25.6,111.3,16.4,-63.66,28.3,1,30.5,2,11.027999999999999,2.50002,34.5
2012.0,2012.0,230.0,10.802999999999999,-59.34,325.4,26.6,18.3,-55.1,-64.69,27.3,344.3,-26.3,10.834000000000001,51.873909999999995,14.261560000000001,2.57,0.11199999999999999,0.7070000000000001,25.6,107.4,16.4,-63.83,27.7,1,30.0,2,11.033,2.50015,34.2
2014.0,2014.0,229.55,10.815,-59.29,325.6,26.1,18.1,-54.8,-64.79,24.8,338.5,-23.1,10.847000000000001,51.873490000000004,14.261829999999998,2.608,0.114,0.7170000000000001,25.6,107.4,16.4,-64.03,27.0,1,29.0,2,10.262,2.50025,33.7
2016.0,2016.0,229.14,10.825999999999999,-59.4,325.6,25.7,17.83,-54.4,-64.98,22.2,340.9,-21.0,10.86,51.87311,14.262039999999999,2.665,0.11599999999999999,0.733,25.6,100.8,16.4,-64.31,26.0,1,28.3,2,10.911,2.50044,33.7
2018.0,2018.0,228.77,10.835999999999999,-59.46,325.7,25.6,17.52,-54.4,-65.08,21.1,350.7,-20.8,10.869000000000002,51.87274,14.262139999999999,2.693,0.11800000000000001,0.74,25.6,102.0,16.4,-64.32,26.0,1,28.5,2,10.949000000000002,2.5005,33.6
2020.0,2020.0,228.42,10.845999999999998,-59.5,325.8,25.3,17.18,-53.9,-65.18,23.0,1.3,-23.0,10.877,51.87233,14.262129999999999,2.701,0.11800000000000001,0.743,25.6,111.8,16.4,-64.49,25.4,1,27.9,2,10.552999999999999,2.50061,33.8
2022.0,2022.0,228.04,10.856,-59.57,325.8,24.9,16.79,-53.5,-65.36,25.3,4.2,-25.2,10.886,51.87187,14.262070000000001,2.753,0.121,0.757,25.6,105.0,16.4,-64.58,25.1,1,27.8,2,10.886,2.50065,33.6
2024.0,2024.0,227.6,10.868,-59.67,325.9,24.3,16.46,-53.7,-65.62,25.6,358.8,-25.6,10.897,51.87141,14.262089999999999,2.775,0.122,0.763,25.6,107.0,16.4,-64.47,25.6,1,28.6,2,10.965,2.50064,33.7
2026.0,2026.0,227.09,10.882,-59.83,325.8,23.5,16.14,-54.3,-65.98,23.6,347.5,-23.1,10.911,51.871,14.26224,2.804,0.12300000000000001,0.7709999999999999,25.6,100.0,16.4,-64.56,25.3,1,28.8,2,10.540999999999999,2.50066,33.6
2028.0,2028.0,226.54,10.898,-59.83,326.0,22.9,15.99,-54.8,-66.18,22.6,336.0,-20.6,10.925999999999998,51.87062,14.2625,2.833,0.125,0.778,25.6,103.0,16.4,-64.69,24.9,1,28.3,2,10.6,2.50068,33.7
2030.0,2030.0,225.98,10.913,-59.81,326.3,22.5,15.87,-54.9,-66.29,23.2,331.4,-20.4,10.942,51.870259999999995,14.26283,2.875,0.127,0.79,25.6,100.0,16.4,-64.94,24.1,1,27.3,2,10.898,2.50077,33.6
2032.0,2032.0,225.45,10.927999999999999,-59.76,326.6,22.3,15.64,-54.6,-66.3,24.9,333.8,-22.3,10.958,51.869859999999996,14.26315,2.875,0.128,0.79,25.6,113.9,16.4,-65.3,22.9,1,25.7,2,11.027999999999999,2.5009,33.8
2034.0,2034.0,224.95,10.942,-59.76,326.8,22.3,15.35,-54.1,-66.31,27.3,338.3,-25.4,10.972000000000001,51.8694,14.26344,2.878,0.128,0.7909999999999999,25.6,100.1,16.4,-65.51,22.3,1,24.9,2,10.538,2.501,33.6
2036.0,2036.0,224.47,10.955,-59.95,326.7,22.2,14.98,-54.0,-66.51,28.8,339.3,-26.9,10.984000000000002,51.86892,14.263739999999999,2.878,0.128,0.7909999999999999,25.6,102.9,16.4,-65.74,21.6,1,24.7,2,10.784,2.50102,33.7
2038.0,2038.0,224.0,10.968,-60.13,326.6,21.9,14.65,-54.2,-66.74,27.6,337.0,-25.4,10.997,51.86846,14.26405,2.867,0.128,0.7879999999999999,25.6,96.5,16.4,-65.77,21.6,1,25.2,2,10.927999999999999,2.501,33.3
2040.0,2040.0,223.53,10.981,-60.2,326.7,21.6,14.34,-54.7,-66.91,23.8,336.0,-21.8,11.011,51.86807,14.264339999999999,2.852,0.128,0.784,25.6,105.1,16.4,-65.88,21.3,1,25.0,2,10.927999999999999,2.50097,33.7
2042.0,2042.0,223.06,10.994000000000002,-60.17,327.0,21.3,14.2,-54.8,-66.98,21.0,341.2,-19.9,11.024000000000001,51.867709999999995,14.264529999999999,2.852,0.128,0.784,25.6,98.6,16.4,-65.98,21.1,1,24.6,2,10.927999999999999,2.50095,33.3
2044.0,2044.0,222.59,11.007,-60.22,327.1,21.1,14.03,-54.9,-67.09,22.4,346.0,-21.7,11.037,51.86732,14.26469,2.8510000000000004,0.128,0.7829999999999999,25.6,106.4,16.4,-66.07,20.8,1,24.4,2,10.755,2.50096,33.4
