RAOB/Space
    Balloon release date and time                	2017-02-03T18:44:12
    Station name                                 	UMBC
    Sonde type                                   	RS41-SGP
    System trademark and model                   	MW41
    Software version                             	MW41 2.2.0
    Sonde software version                       	2.2.13
    Sounding status                              	Ok

     P  Temp  Dewp  RH Dir Speed HeightMSL    Lat     Lon Elapsed time
   hPa    °C    °C   %   °   m/s         m      °       °          min
 455.6 -24.4 -30.9  55 264  51.6      6229 37.892 -75.152        19.45
 455.2 -24.4 -30.8  56 264  51.6      6234 37.892 -75.151        19.47
 454.9 -24.5 -30.7  56 264  51.6      6240 37.892 -75.150        19.49
 454.5 -24.5 -30.8  56 264  51.6      6245 37.892 -75.150        19.50
 454.2 -24.6 -30.9  56 264  51.6      6252 37.892 -75.149        19.52
 453.8 -24.6 -31.1  55 263  51.6      6259 37.892 -75.149        19.54
 453.4 -24.7 -31.3  55 263  51.6      6266 37.892 -75.148        19.55
 453.1 -24.7 -31.3  54 263  51.6      6271 37.892 -75.147        19.57
 452.7 -24.8 -31.2  55 263  51.6      6276 37.892 -75.147        19.59
 452.3 -24.8 -30.8  58 263  51.5      6281 37.892 -75.146        19.60
 452.0 -24.9 -30.1  62 262  51.5      6288 37.892 -75.146        19.62
 451.6 -24.9 -29.3  67 262  51.5      6293 37.892 -75.145        19.64
 451.3 -25.0 -28.9  70 262  51.5      6300 37.893 -75.145        19.65
 450.9 -25.0 -28.9  70 262  51.5      6305 37.893 -75.144        19.67
 450.6 -25.0 -29.2  68 262  51.5      6310 37.893 -75.143        19.69
 450.2 -25.1 -29.4  67 262  51.5      6315 37.893 -75.143        19.70
 449.8 -25.1 -29.5  67 262  51.5      6320 37.893 -75.142        19.72
 449.4 -25.2 -29.4  68 262  51.5      6328 37.893 -75.142        19.74
 449.0 -25.2 -29.4  68 261  51.5      6335 37.893 -75.141        19.75
 448.6 -25.3 -29.4  68 261  51.5      6342 37.893 -75.141        19.77
 448.3 -25.3 -29.6  67 261  51.5      6349 37.893 -75.140        19.79
 447.9 -25.3 -30.0  65 261  51.5      6356 37.893 -75.140        19.80
 447.5 -25.4 -30.5  62 261  51.5      6361 37.893 -75.139        19.82
 447.1 -25.4 -31.1  59 261  51.5      6366 37.893 -75.138        19.84
 446.8 -25.4 -31.9  54 261  51.5      6371 37.893 -75.138        19.85
 446.4 -25.4 -33.0  49 261  51.4      6377 37.893 -75.137        19.87
 446.1 -25.4 -34.1  44 261  51.4      6382 37.893 -75.137        19.89
 445.7 -25.4 -35.1  40 261  51.4      6389 37.893 -75.136        19.90
 445.4 -25.4 -36.0  37 261  51.4      6395 37.894 -75.135        19.92
 445.0 -25.4 -37.1  33 261  51.4      6401 37.894 -75.135        19.94
 444.6 -25.4 -38.5  29 261  51.4      6407 37.894 -75.134        19.95
 444.3 -25.4 -39.9  25 261  51.4      6413 37.894 -75.134        19.97
 444.0 -25.4 -40.8  22 261  51.4      6418 37.894 -75.133        19.99
 443.6 -25.4 -40.9  22 261  51.4      6423 37.894 -75.132        20.00
 443.3 -25.4 -40.5  23 261  51.4      6428 37.894 -75.132        20.02
 443.0 -25.5 -40.1  24 261  51.4      6434 37.894 -75.131        20.04
 442.6 -25.5 -40.0  25 261  51.4      6439 37.894 -75.131        20.05
 442.3 -25.5 -40.0  25 261  51.4      6445 37.894 -75.130        20.07
 442.0 -25.6 -40.1  25 261  51.4      6450 37.894 -75.130        20.09
 441.6 -25.6 -40.2  25 261  51.5      6455 37.895 -75.129        20.10
 441.3 -25.7 -40.2  25 261  51.5      6461 37.895 -75.129        20.12
 441.0 -25.7 -40.2  25 261  51.6      6467 37.895 -75.128        20.14
 440.6 -25.8 -40.3  25 261  51.7      6472 37.895 -75.127        20.15
 440.3 -25.8 -40.4  24 261  51.8      6477 37.895 -75.127        20.17
 439.9 -25.8 -40.5  24 261  51.8      6483 37.895 -75.126        20.19
 439.6 -25.9 -40.5  24 261  51.9      6489 37.895 -75.126        20.20
 439.2 -26.0 -40.6  24 261  52.0      6495 37.895 -75.125        20.22
 438.9 -26.0 -40.7  24 261  52.1      6502 37.895 -75.125        20.24
 438.5 -26.1 -40.8  24 261  52.2      6508 37.895 -75.124        20.25
 438.1 -26.1 -40.9  24 261  52.4      6514 37.895 -75.123        20.27
 437.7 -26.2 -40.9  24 261  52.5      6519 37.895 -75.123        20.29
 437.4 -26.2 -40.9  24 261  52.6      6525 37.895 -75.122        20.30
 437.0 -26.3 -41.1  24 261  52.7      6530 37.895 -75.122        20.32
 436.5 -26.4 -41.2  23 260  52.8      6537 37.895 -75.121        20.34
 436.1 -26.4 -41.5  23 260  52.9      6545 37.895 -75.120        20.35
 435.7 -26.5 -41.7  23 260  52.9      6554 37.896 -75.120        20.37
 435.2 -26.6 -41.9  22 260  53.0      6562 37.896 -75.119        20.39
 434.8 -26.6 -42.1  22 260  53.1      6571 37.896 -75.118        20.40
 434.3 -26.6 -42.4  21 260  53.1      6579 37.896 -75.118        20.42
 433.9 -26.6 -42.6  21 259  53.1      6586 37.896 -75.117        20.44
 433.5 -26.6 -42.8  20 259  53.1      6591 37.896 -75.117        20.45
 433.2 -26.6 -43.3  19 259  53.1      6596 37.896 -75.116        20.47
 432.8 -26.7 -43.9  18 259  53.1      6601 37.896 -75.116        20.49
 432.5 -26.7 -44.6  17 259  53.1      6607 37.896 -75.115        20.50
 432.2 -26.8 -45.1  16 259  53.1      6612 37.896 -75.114        20.52
 431.8 -26.9 -45.4  16 258  53.0      6618 37.896 -75.114        20.54
 431.5 -26.9 -45.2  16 258  52.9      6624 37.897 -75.113        20.55
 431.2 -26.9 -44.7  17 258  52.9      6629 37.897 -75.112        20.57
 430.8 -26.9 -44.4  18 258  52.8      6634 37.897 -75.112        20.59
 430.5 -27.0 -44.3  18 258  52.7      6640 37.897 -75.111        20.60
 430.2 -27.0 -44.3  18 258  52.6      6646 37.897 -75.111        20.62
 429.8 -27.1 -44.3  18 258  52.5      6650 37.897 -75.110        20.64
 429.5 -27.2 -44.3  18 258  52.4      6657 37.897 -75.110        20.65
 429.2 -27.2 -44.3  18 258  52.4      6662 37.897 -75.109        20.67
 428.8 -27.3 -44.3  19 258  52.3      6668 37.897 -75.108        20.69
 428.5 -27.4 -44.2  19 258  52.2      6674 37.898 -75.108        20.70
 428.2 -27.4 -44.3  19 258  52.2      6680 37.898 -75.107        20.72
 427.8 -27.4 -44.4  19 258  52.1      6685 37.898 -75.107        20.74
 427.5 -27.5 -44.4  19 258  52.1      6690 37.898 -75.106        20.75
 427.1 -27.5 -44.3  19 258  52.0      6697 37.898 -75.106        20.77
 426.8 -27.5 -44.2  19 258  52.0      6703 37.898 -75.105        20.79
 426.4 -27.6 -44.2  19 258  52.0      6708 37.898 -75.105        20.80
 426.0 -27.6 -44.2  19 258  52.0      6713 37.898 -75.104        20.82
 425.7 -27.7 -44.3  19 258  52.0      6720 37.898 -75.103        20.84
 425.3 -27.7 -44.3  19 258  52.1      6726 37.898 -75.103        20.85
 424.9 -27.8 -44.4  19 258  52.1      6734 37.898 -75.102        20.87
 424.5 -27.8 -44.5  19 258  52.2      6742 37.898 -75.102        20.89
 424.2 -27.9 -44.5  19 258  52.2      6749 37.899 -75.101        20.90
 423.8 -27.9 -44.6  19 258  52.3      6754 37.899 -75.100        20.92
 423.4 -28.0 -44.6  19 258  52.4      6760 37.899 -75.100        20.94
 423.1 -28.1 -44.6  19 258  52.4      6764 37.899 -75.099        20.95
 422.8 -28.1 -44.5  20 258  52.5      6770 37.899 -75.099        20.97
 422.4 -28.2 -44.4  20 258  52.6      6776 37.899 -75.098        20.99
 422.1 -28.2 -44.4  20 258  52.7      6783 37.899 -75.097        21.00
 421.8 -28.2 -44.2  20 258  52.8      6788 37.899 -75.097        21.02
 421.4 -28.3 -44.0  21 258  52.8      6793 37.900 -75.096        21.04
 421.1 -28.3 -43.6  22 258  52.9      6799 37.900 -75.096        21.05
 420.8 -28.4 -43.0  23 258  53.0      6804 37.900 -75.095        21.07
 420.5 -28.4 -42.6  25 258  53.0      6809 37.900 -75.095        21.09
 420.1 -28.5 -42.5  25 258  53.1      6815 37.900 -75.094        21.10
 419.8 -28.5 -42.5  25 258  53.1      6821 37.900 -75.094        21.12
 419.5 -28.6 -42.6  25 258  53.2      6826 37.900 -75.093        21.14
 419.2 -28.6 -42.7  25 258  53.2      6832 37.900 -75.092        21.15
 418.8 -28.7 -42.8  25 258  53.3      6838 37.900 -75.092        21.17
 418.5 -28.7 -42.9  25 258  53.3      6843 37.900 -75.091        21.19
 418.2 -28.8 -43.1  24 258  53.3      6849 37.900 -75.091        21.20
 417.8 -28.8 -43.2  24 258  53.3      6854 37.900 -75.090        21.22
 417.5 -28.9 -43.4  24 258  53.3      6859 37.901 -75.089        21.24
 417.2 -28.9 -43.5  23 258  53.3      6865 37.901 -75.089        21.25
 416.9 -29.0 -43.5  24 258  53.3      6871 37.901 -75.088        21.27
 416.5 -29.0 -43.2  24 258  53.3      6877 37.901 -75.087        21.29
 416.2 -29.1 -42.9  25 258  53.3      6883 37.901 -75.087        21.30
 415.8 -29.2 -42.6  26 258  53.3      6888 37.901 -75.086        21.32
 415.5 -29.2 -42.6  27 258  53.3      6894 37.901 -75.085        21.34
 415.1 -29.3 -42.8  26 258  53.3      6902 37.901 -75.085        21.35
 414.7 -29.4 -43.1  26 258  53.3      6908 37.901 -75.084        21.37
 414.4 -29.4 -43.4  25 258  53.3      6915 37.902 -75.084        21.39
 414.0 -29.4 -43.7  24 259  53.3      6921 37.902 -75.083        21.40
 413.7 -29.4 -43.8  24 259  53.3      6927 37.902 -75.083        21.42
 413.4 -29.5 -43.8  24 259  53.3      6932 37.902 -75.082        21.44
 413.0 -29.5 -44.0  24 259  53.4      6937 37.902 -75.082        21.45
 412.7 -29.6 -44.1  23 259  53.4      6942 37.902 -75.081        21.47
 412.4 -29.6 -44.3  23 259  53.4      6947 37.902 -75.080        21.49
 412.1 -29.7 -44.3  23 259  53.4      6953 37.902 -75.080        21.50
 411.8 -29.7 -44.3  23 259  53.4      6959 37.902 -75.079        21.52
 411.4 -29.8 -44.3  23 259  53.5      6965 37.902 -75.079        21.54
 411.1 -29.8 -44.2  24 259  53.5      6970 37.902 -75.078        21.55
 410.7 -29.9 -44.2  24 259  53.5      6977 37.902 -75.077        21.57
 410.4 -30.0 -44.2  24 259  53.5      6983 37.903 -75.077        21.59
 410.1 -30.0 -44.3  24 259  53.6      6989 37.903 -75.076        21.60
 409.8 -30.1 -44.5  23 259  53.6      6994 37.903 -75.076        21.62
 409.4 -30.1 -44.6  23 259  53.6      7000 37.903 -75.075        21.64
 409.1 -30.1 -44.9  23 260  53.6      7006 37.903 -75.074        21.65
 408.8 -30.2 -45.7  21 260  53.6      7010 37.903 -75.074        21.67
 408.4 -30.2 -47.8  17 260  53.6      7016 37.903 -75.073        21.69
 408.1 -30.2 -51.4  11 260  53.6      7021 37.903 -75.073        21.70
 407.7 -30.2 -55.6   7 260  53.6      7028 37.903 -75.072        21.72
 407.3 -30.2 -57.6   5 260  53.6      7036 37.903 -75.071        21.74
 406.9 -30.2 -56.6   6 260  53.7      7043 37.904 -75.071        21.75
 406.5 -30.2 -55.1   7 261  53.7      7051 37.904 -75.070        21.77
 406.1 -30.1 -54.3   8 261  53.7      7057 37.904 -75.069        21.79
 405.8 -30.0 -54.1   8 261  53.6      7064 37.904 -75.069        21.80
 405.4 -30.0 -54.2   8 261  53.6      7071 37.904 -75.068        21.82
 405.0 -30.0 -54.4   8 261  53.6      7078 37.904 -75.068        21.84
 404.7 -30.0 -54.5   8 261  53.6      7083 37.904 -75.067        21.85
 404.4 -30.0 -54.4   8 262  53.6      7089 37.904 -75.067        21.87
 404.0 -30.1 -54.3   8 262  53.6      7094 37.904 -75.066        21.89
 403.7 -30.1 -54.3   8 262  53.6      7099 37.904 -75.066        21.90
 403.4 -30.2 -54.3   8 262  53.5      7105 37.904 -75.065        21.92
 403.1 -30.2 -54.3   8 262  53.5      7111 37.904 -75.064        21.94
 402.8 -30.3 -54.3   8 263  53.5      7117 37.904 -75.064        21.95
 402.5 -30.3 -54.3   8 263  53.4      7123 37.904 -75.063        21.97
 402.2 -30.3 -54.3   8 263  53.4      7127 37.904 -75.062        21.99
 401.9 -30.4 -54.4   8 263  53.4      7132 37.904 -75.062        22.00
 401.6 -30.4 -54.4   8 263  53.3      7138 37.905 -75.061        22.02
 401.3 -30.5 -54.5   8 263  53.3      7143 37.905 -75.061        22.04
 401.0 -30.5 -54.7   8 263  53.2      7148 37.905 -75.060        22.05
 400.7 -30.6 -54.8   8 263  53.2      7153 37.905 -75.059        22.07
 400.4 -30.6 -54.9   8 264  53.2      7158 37.905 -75.059        22.09
 400.1 -30.6 -54.9   8 264  53.1      7163 37.905 -75.058        22.10
 399.8 -30.7 -54.9   8 264  53.1      7168 37.905 -75.057        22.12
 399.4 -30.7 -54.8   8 264  53.0      7173 37.905 -75.057        22.14
 399.1 -30.8 -54.7   8 264  53.0      7180 37.905 -75.056        22.15
 398.7 -30.9 -54.8   8 264  52.9      7188 37.905 -75.056        22.17
 398.3 -30.9 -54.8   8 264  52.9      7195 37.905 -75.055        22.19
 397.9 -31.0 -54.9   8 264  52.9      7203 37.905 -75.055        22.20
 397.5 -31.1 -55.0   8 264  52.9      7211 37.905 -75.054        22.22
 397.1 -31.2 -55.0   8 264  52.8      7218 37.905 -75.053        22.24
 396.7 -31.2 -54.9   8 264  52.8      7224 37.905 -75.053        22.25
 396.4 -31.2 -54.9   8 264  52.8      7231 37.905 -75.052        22.27
 396.0 -31.3 -55.0   8 264  52.8      7238 37.905 -75.052        22.29
 395.7 -31.4 -55.0   8 264  52.9      7245 37.905 -75.051        22.30
 395.3 -31.4 -55.1   8 264  52.9      7250 37.905 -75.050        22.32
 395.0 -31.5 -55.2   8 264  52.9      7254 37.905 -75.050        22.34
 394.7 -31.5 -55.2   8 264  52.9      7258 37.906 -75.049        22.35
 394.4 -31.5 -55.2   8 263  53.0      7264 37.906 -75.049        22.37
 394.1 -31.6 -55.2   8 263  53.0      7269 37.906 -75.048        22.39
 393.8 -31.7 -55.1   8 263  53.1      7275 37.906 -75.048        22.40
 393.5 -31.8 -55.1   8 263  53.1      7282 37.906 -75.047        22.42
 393.1 -31.8 -55.1   8 263  53.1      7289 37.906 -75.046        22.44
 392.8 -31.9 -55.1   8 263  53.2      7294 37.906 -75.046        22.45
 392.5 -31.9 -55.1   8 263  53.2      7300 37.906 -75.045        22.47
 392.1 -32.0 -55.1   8 263  53.2      7306 37.906 -75.045        22.49
 391.8 -32.0 -55.1   9 263  53.3      7311 37.906 -75.044        22.50
 391.5 -32.1 -55.1   9 263  53.3      7317 37.906 -75.043        22.52
 391.2 -32.2 -55.1   9 263  53.3      7323 37.906 -75.043        22.54
 390.9 -32.2 -55.1   9 263  53.3      7329 37.906 -75.042        22.55
 390.6 -32.3 -55.1   9 263  53.3      7335 37.906 -75.041        22.57
 390.2 -32.4 -55.1   9 263  53.3      7340 37.906 -75.041        22.59
 389.9 -32.4 -55.1   9 263  53.3      7346 37.906 -75.040        22.60
 389.6 -32.5 -55.2   9 263  53.3      7351 37.906 -75.039        22.62
 389.3 -32.5 -55.2   9 263  53.3      7356 37.907 -75.039        22.64
 389.0 -32.6 -55.2   9 263  53.3      7361 37.907 -75.038        22.65
 388.8 -32.6 -55.3   9 263  53.3      7367 37.907 -75.038        22.67
 388.5 -32.7 -55.3   9 263  53.3      7372 37.907 -75.037        22.69
 388.2 -32.7 -55.3   9 263  53.3      7377 37.907 -75.037        22.70
 387.9 -32.7 -55.4   9 263  53.4      7383 37.907 -75.036        22.72
 387.5 -32.8 -55.5   9 263  53.4      7388 37.907 -75.035        22.74
 387.2 -32.8 -55.5   9 264  53.5      7393 37.907 -75.035        22.75
 386.9 -32.9 -55.6   9 264  53.5      7400 37.907 -75.034        22.77
 386.6 -33.0 -55.7   9 264  53.6      7406 37.907 -75.034        22.79
 386.2 -33.0 -55.9   8 264  53.7      7412 37.907 -75.033        22.80
 385.9 -33.0 -56.1   8 264  53.8      7419 37.907 -75.033        22.82
 385.5 -33.1 -56.4   8 264  54.0      7425 37.907 -75.032        22.84
 385.2 -33.1 -56.4   8 264  54.1      7433 37.907 -75.031        22.85
 384.8 -33.2 -56.4   8 264  54.3      7438 37.907 -75.031        22.87
 384.5 -33.2 -56.6   8 264  54.4      7444 37.907 -75.030        22.89
 384.2 -33.2 -57.2   7 264  54.6      7451 37.907 -75.030        22.90
 383.9 -33.2 -58.1   7 264  54.8      7457 37.907 -75.029        22.92
 383.6 -33.2 -59.2   6 264  55.0      7462 37.907 -75.028        22.94
 383.3 -33.2 -60.1   5 264  55.1      7467 37.907 -75.028        22.95
 382.9 -33.2 -60.7   5 264  55.3      7472 37.907 -75.027        22.97
 382.6 -33.2 -61.0   5 264  55.5      7478 37.908 -75.026        22.99
 382.3 -33.2 -61.3   4 264  55.6      7483 37.908 -75.026        23.00
 382.0 -33.2 -61.6   4 264  55.8      7489 37.908 -75.025        23.02
 381.7 -33.2 -61.8   4 264  55.9      7495 37.908 -75.024        23.04
 381.4 -33.2 -61.8   4 264  56.0      7503 37.908 -75.024        23.05
 381.1 -33.3 -61.8   4 264  56.2      7508 37.908 -75.023        23.07
 380.7 -33.3 -61.8   4 264  56.3      7514 37.908 -75.022        23.09
 380.4 -33.4 -61.8   4 264  56.3      7519 37.908 -75.022        23.10
 380.1 -33.4 -61.8   4 264  56.4      7525 37.908 -75.021        23.12
 379.8 -33.5 -62.1   4 264  56.5      7531 37.908 -75.020        23.14
 379.5 -33.5 -62.6   4 264  56.5      7536 37.908 -75.020        23.15
 379.2 -33.5 -63.2   4 264  56.5      7540 37.908 -75.019        23.17
 378.9 -33.5 -63.8   3 264  56.5      7546 37.908 -75.018        23.19
 378.6 -33.4 -64.4   3 264  56.6      7552 37.908 -75.018        23.20
 378.2 -33.4 -65.1   3 264  56.6      7559 37.908 -75.017        23.22
 377.9 -33.4 -65.8   2 264  56.6      7567 37.908 -75.017        23.24
 377.5 -33.4 -66.0   2 264  56.6      7573 37.909 -75.016        23.25
 377.1 -33.4 -66.0   2 264  56.5      7579 37.909 -75.015        23.27
 376.8 -33.4 -66.1   2 264  56.5      7587 37.909 -75.015        23.29
 376.4 -33.5 -66.2   2 264  56.5      7594 37.909 -75.014        23.30
 376.0 -33.5 -66.2   2 264  56.5      7602 37.909 -75.014        23.32
 375.6 -33.6 -66.1   2 264  56.6      7609 37.909 -75.013        23.34
 375.3 -33.6 -66.1   2 264  56.6      7616 37.909 -75.012        23.35
 374.9 -33.7 -66.1   2 264  56.6      7621 37.909 -75.012        23.37
 374.6 -33.7 -66.1   2 264  56.6      7627 37.909 -75.011        23.39
 374.3 -33.7 -66.1   2 264  56.7      7634 37.909 -75.010        23.40
 374.0 -33.8 -66.0   3 264  56.7      7640 37.909 -75.010        23.42
 373.7 -33.9 -65.8   3 264  56.8      7645 37.909 -75.009        23.44
 373.4 -33.9 -65.6   3 264  56.9      7650 37.909 -75.008        23.45
 373.1 -34.0 -65.5   3 264  56.9      7654 37.909 -75.008        23.47
 372.8 -34.0 -65.5   3 264  57.0      7660 37.909 -75.007        23.49
 372.5 -34.0 -65.6   3 264  57.1      7666 37.909 -75.007        23.50
 372.1 -34.1 -65.6   3 264  57.2      7671 37.909 -75.006        23.52
 371.8 -34.1 -65.3   3 264  57.3      7678 37.909 -75.005        23.54
 371.4 -34.1 -65.0   3 264  57.4      7686 37.909 -75.005        23.55
 371.1 -34.1 -64.2   3 264  57.5      7694 37.909 -75.004        23.57
 370.7 -34.1 -62.4   4 264  57.6      7701 37.910 -75.003        23.59
 370.4 -34.2 -59.8   6 264  57.7      7708 37.910 -75.003        23.60
 370.0 -34.1 -57.1   8 264  57.7      7715 37.910 -75.002        23.62
 369.7 -34.1 -54.9  11 264  57.8      7721 37.910 -75.001        23.64
 369.4 -34.1 -53.9  12 264  57.9      7727 37.910 -75.001        23.65
 369.1 -34.1 -53.7  12 264  58.0      7733 37.910 -75.000        23.67
 368.8 -34.1 -54.1  12 264  58.0      7738 37.910 -74.999        23.69
 368.5 -34.1 -54.6  11 264  58.1      7743 37.910 -74.999        23.70
 368.2 -34.2 -55.1  11 264  58.1      7747 37.910 -74.998        23.72
 367.9 -34.3 -55.4  10 264  58.2      7753 37.910 -74.997        23.74
 367.6 -34.4 -55.6  10 264  58.2      7759 37.910 -74.997        23.75
 367.3 -34.4 -55.6  10 263  58.3      7765 37.910 -74.996        23.77
 367.1 -34.4 -55.6  10 263  58.3      7770 37.910 -74.995        23.79
 366.8 -34.5 -55.5  10 263  58.3      7774 37.910 -74.995        23.80
 366.5 -34.6 -55.4  10 263  58.3      7781 37.910 -74.994        23.82
 366.2 -34.6 -55.4  11 263  58.4      7785 37.910 -74.993        23.84
 365.9 -34.7 -55.4  11 263  58.4      7791 37.910 -74.993        23.85
 365.6 -34.8 -55.3  11 263  58.4      7796 37.911 -74.992        23.87
 365.3 -34.9 -55.2  11 263  58.4      7802 37.911 -74.991        23.89
 365.0 -34.9 -55.0  11 263  58.4      7809 37.911 -74.991        23.90
 364.7 -35.0 -54.7  12 263  58.5      7816 37.911 -74.990        23.92
 364.4 -35.0 -54.4  12 263  58.5      7821 37.911 -74.989        23.94
 364.1 -35.0 -54.1  13 263  58.5      7827 37.911 -74.989        23.95
 363.8 -35.1 -53.9  13 263  58.5      7832 37.911 -74.988        23.97
 363.5 -35.1 -53.7  14 263  58.5      7837 37.911 -74.987        23.99
 363.3 -35.2 -53.6  14 263  58.5      7842 37.911 -74.987        24.00
 363.0 -35.2 -53.4  14 263  58.5      7847 37.911 -74.986        24.02
 362.7 -35.3 -53.2  15 263  58.5      7853 37.911 -74.986        24.04
 362.4 -35.3 -52.9  15 263  58.5      7858 37.911 -74.985        24.05
 362.2 -35.3 -52.5  16 263  58.5      7863 37.911 -74.984        24.07
 361.9 -35.4 -52.1  17 263  58.5      7869 37.912 -74.984        24.09
 361.6 -35.5 -51.9  17 263  58.5      7874 37.912 -74.983        24.10
