RAOB/Space
    Balloon release date and time                	2017-02-07T14:19:19
    Station name                                 	WALL
    Sonde type                                   	RS41-SGP
    System trademark and model                   	
    Software version                             	MW41 2.4.0
    Sonde software version                       	2.2.11
    Sounding status                              	Ok

     P  Temp  Dewp RH Dir Speed HeightMSL    Lat     Lon Elapsed time
   hPa    °C    °C  %   °   m/s         m      °       °          min
  45.6 -62.5 -91.8  1 316   9.3     21006 38.925 -75.798        72.78
  45.5 -62.5 -91.8  1 316   9.3     21014 38.925 -75.798        72.79
  45.5 -62.5 -91.7  1 316   9.3     21014 38.925 -75.798        72.81
  45.5 -62.5 -91.7  1 316   9.4     21021 38.925 -75.798        72.83
  45.4 -62.5 -91.7  1 315   9.4     21024 38.925 -75.798        72.84
  45.4 -62.5 -91.6  1 315   9.4     21031 38.925 -75.798        72.86
  45.3 -62.5 -91.6  1 315   9.5     21034 38.925 -75.798        72.88
  45.3 -62.6 -91.6  1 315   9.5     21040 38.925 -75.798        72.89
  45.3 -62.6 -91.6  1 315   9.5     21045 38.925 -75.798        72.91
  45.2 -62.7 -91.7  1 315   9.5     21050 38.925 -75.798        72.93
  45.2 -62.8 -91.7  1 315   9.6     21057 38.925 -75.798        72.94
  45.2 -62.8 -91.7  1 315   9.6     21060 38.925 -75.797        72.96
  45.1 -62.9 -91.7  1 315   9.6     21067 38.925 -75.797        72.98
  45.1 -62.9 -91.7  1 315   9.6     21074 38.925 -75.797        72.99
  45.0 -62.9 -91.7  1 315   9.7     21073 38.924 -75.797        73.01
  45.0 -62.8 -91.7  1 316   9.7     21081 38.924 -75.797        73.03
  45.0 -62.8 -91.7  1 316   9.7     21086 38.924 -75.797        73.04
  44.9 -62.8 -91.6  1 316   9.7     21090 38.924 -75.797        73.06
  44.9 -62.7 -91.6  1 317   9.8     21095 38.924 -75.797        73.08
  44.9 -62.7 -91.6  1 317   9.8     21102 38.924 -75.797        73.09
  44.8 -62.6 -91.5  1 318   9.8     21110 38.924 -75.797        73.11
  44.8 -62.6 -91.5  1 318   9.8     21113 38.924 -75.797        73.13
  44.7 -62.5 -91.4  1 319   9.8     21119 38.924 -75.796        73.14
  44.7 -62.4 -91.4  1 319   9.8     21124 38.924 -75.796        73.16
  44.7 -62.4 -91.4  1 320   9.8     21128 38.924 -75.796        73.18
  44.6 -62.3 -91.3  1 320   9.8     21131 38.924 -75.796        73.19
  44.6 -62.3 -91.3  1 320   9.8     21137 38.924 -75.796        73.21
  44.6 -62.2 -91.3  1 321   9.8     21142 38.924 -75.796        73.23
  44.5 -62.2 -91.3  1 321   9.7     21148 38.924 -75.796        73.24
  44.5 -62.2 -91.3  1 322   9.7     21154 38.923 -75.796        73.26
  44.4 -62.3 -91.3  1 322   9.7     21158 38.923 -75.796        73.28
  44.4 -62.3 -91.3  1 322   9.6     21163 38.923 -75.796        73.29
  44.4 -62.3 -91.4  1 322   9.6     21170 38.923 -75.796        73.31
  44.3 -62.4 -91.4  1 322   9.5     21177 38.923 -75.796        73.33
  44.3 -62.4 -91.4  1 322   9.4     21181 38.923 -75.796        73.34
  44.2 -62.5 -91.5  1 322   9.4     21187 38.923 -75.796        73.36
  44.2 -62.5 -91.5  1 322   9.3     21192 38.923 -75.796        73.38
  44.2 -62.5 -91.5  1 322   9.2     21196 38.923 -75.796        73.39
  44.1 -62.6 -91.5  1 321   9.1     21204 38.923 -75.796        73.41
  44.1 -62.6 -91.5  1 321   9.0     21208 38.923 -75.795        73.43
  44.1 -62.6 -91.5  1 320   8.9     21212 38.923 -75.795        73.44
  44.0 -62.6 -91.5  1 319   8.8     21216 38.923 -75.795        73.46
  44.0 -62.6 -91.5  1 319   8.6     21222 38.923 -75.795        73.48
  43.9 -62.6 -91.5  1 318   8.5     21225 38.922 -75.795        73.49
  43.9 -62.5 -91.5  1 317   8.4     21236 38.922 -75.795        73.51
  43.9 -62.5 -91.5  1 316   8.3     21241 38.922 -75.795        73.53
  43.8 -62.4 -91.4  1 315   8.2     21247 38.922 -75.795        73.54
  43.8 -62.4 -91.4  1 313   8.1     21254 38.922 -75.795        73.56
  43.7 -62.3 -91.4  1 312   8.0     21259 38.922 -75.795        73.58
  43.7 -62.2 -91.3  1 311   7.9     21260 38.922 -75.795        73.59
  43.7 -62.2 -91.3  1 309   7.8     21268 38.922 -75.795        73.61
  43.6 -62.2 -91.3  1 308   7.8     21275 38.922 -75.795        73.63
  43.6 -62.2 -91.3  1 306   7.7     21280 38.922 -75.795        73.64
  43.5 -62.2 -91.3  1 305   7.7     21286 38.922 -75.795        73.66
  43.5 -62.2 -91.3  1 303   7.6     21293 38.922 -75.794        73.68
  43.5 -62.2 -91.3  1 302   7.6     21295 38.922 -75.794        73.69
  43.4 -62.1 -91.3  1 300   7.6     21303 38.922 -75.794        73.71
  43.4 -62.1 -91.3  1 299   7.6     21305 38.922 -75.794        73.73
  43.4 -62.1 -91.2  1 297   7.6     21309 38.922 -75.794        73.74
  43.3 -62.1 -91.2  1 296   7.6     21316 38.922 -75.794        73.76
  43.3 -62.1 -91.2  1 294   7.6     21320 38.922 -75.794        73.78
  43.3 -62.0 -91.2  1 293   7.6     21323 38.922 -75.794        73.79
  43.2 -62.0 -91.2  1 291   7.7     21330 38.922 -75.794        73.81
  43.2 -62.0 -91.2  1 290   7.7     21332 38.922 -75.794        73.83
  43.2 -62.0 -91.2  1 289   7.8     21340 38.922 -75.794        73.84
  43.1 -62.0 -91.2  1 288   7.8     21347 38.922 -75.794        73.86
  43.1 -62.0 -91.2  1 287   7.9     21351 38.922 -75.794        73.88
  43.0 -62.0 -91.1  1 286   7.9     21357 38.922 -75.793        73.89
  43.0 -62.0 -91.1  1 285   8.0     21364 38.922 -75.793        73.91
  43.0 -62.0 -91.1  1 284   8.1     21368 38.922 -75.793        73.93
  42.9 -61.9 -91.0  1 283   8.1     21376 38.922 -75.793        73.94
  42.9 -61.9 -91.0  1 283   8.2     21381 38.922 -75.793        73.96
  42.8 -61.9 -91.0  1 282   8.3     21386 38.922 -75.793        73.98
  42.8 -61.9 -90.9  1 281   8.3     21390 38.922 -75.793        73.99
  42.8 -61.9 -90.9  1 281   8.4     21396 38.921 -75.793        74.01
  42.7 -61.8 -90.9  1 280   8.5     21402 38.921 -75.793        74.03
  42.7 -61.8 -90.8  1 280   8.6     21408 38.922 -75.793        74.04
  42.7 -61.8 -90.8  1 280   8.6     21412 38.922 -75.792        74.06
  42.6 -61.8 -90.8  1 279   8.7     21420 38.922 -75.792        74.08
  42.6 -61.8 -90.8  1 279   8.8     21423 38.922 -75.792        74.09
  42.5 -61.9 -90.8  1 279   8.9     21428 38.922 -75.792        74.11
  42.5 -61.9 -90.8  1 278   8.9     21435 38.921 -75.792        74.13
  42.5 -61.9 -90.8  1 278   9.0     21442 38.921 -75.792        74.14
  42.4 -61.9 -90.8  1 278   9.1     21448 38.921 -75.792        74.16
  42.4 -62.0 -90.9  1 278   9.2     21450 38.921 -75.792        74.18
  42.4 -62.0 -90.9  1 278   9.2     21453 38.921 -75.792        74.19
  42.3 -62.0 -90.9  1 278   9.3     21461 38.921 -75.792        74.21
  42.3 -62.0 -90.9  1 278   9.4     21468 38.921 -75.791        74.23
  42.2 -62.0 -90.9  1 278   9.5     21473 38.921 -75.791        74.24
  42.2 -62.1 -90.9  1 278   9.6     21481 38.921 -75.791        74.26
  42.2 -62.1 -90.9  1 278   9.7     21485 38.921 -75.791        74.28
  42.1 -62.0 -90.9  1 278   9.8     21492 38.921 -75.791        74.29
  42.1 -62.0 -90.9  1 278   9.9     21499 38.921 -75.791        74.31
  42.0 -61.9 -90.8  1 278  10.0     21504 38.921 -75.791        74.33
  42.0 -61.9 -90.8  1 278  10.1     21508 38.921 -75.791        74.34
  42.0 -61.8 -90.8  1 278  10.2     21512 38.921 -75.791        74.36
  41.9 -61.8 -90.7  1 279  10.3     21519 38.921 -75.790        74.38
  41.9 -61.7 -90.7  1 279  10.4     21522 38.921 -75.790        74.39
  41.8 -61.7 -90.7  1 279  10.5     21530 38.921 -75.790        74.41
  41.8 -61.8 -90.7  1 279  10.6     21536 38.921 -75.790        74.43
  41.8 -61.9 -90.8  1 279  10.7     21544 38.921 -75.790        74.44
  41.7 -61.9 -90.8  1 280  10.8     21549 38.921 -75.790        74.46
  41.7 -62.0 -90.9  1 280  10.9     21556 38.921 -75.790        74.48
  41.6 -62.1 -90.9  1 280  11.0     21563 38.921 -75.790        74.49
  41.6 -62.1 -90.9  1 280  11.1     21572 38.921 -75.789        74.51
  41.5 -62.2 -90.9  1 281  11.2     21576 38.921 -75.789        74.53
  41.5 -62.2 -90.9  1 281  11.3     21580 38.921 -75.789        74.54
  41.5 -62.2 -90.9  1 281  11.4     21586 38.921 -75.789        74.56
  41.4 -62.2 -90.9  1 281  11.5     21595 38.921 -75.789        74.58
  41.4 -62.2 -90.8  1 282  11.6     21596 38.921 -75.789        74.59
  41.4 -62.2 -90.8  1 282  11.7     21604 38.921 -75.789        74.61
  41.3 -62.2 -90.8  1 282  11.8     21611 38.921 -75.789        74.63
  41.3 -62.2 -90.8  1 282  11.9     21614 38.921 -75.788        74.64
  41.3 -62.3 -90.8  1 283  12.0     21619 38.921 -75.788        74.66
  41.2 -62.3 -90.8  1 283  12.1     21623 38.921 -75.788        74.68
  41.2 -62.4 -90.8  1 283  12.2     21629 38.921 -75.788        74.69
  41.1 -62.4 -90.8  1 283  12.3     21634 38.921 -75.788        74.71
  41.1 -62.4 -90.8  1 283  12.4     21639 38.921 -75.788        74.73
  41.1 -62.4 -90.8  1 284  12.5     21646 38.921 -75.788        74.74
  41.0 -62.4 -90.8  1 284  12.5     21653 38.921 -75.787        74.76
  41.0 -62.4 -90.8  1 284  12.6     21657 38.921 -75.787        74.78
  41.0 -62.4 -90.7  1 284  12.7     21664 38.921 -75.787        74.79
  40.9 -62.4 -90.7  1 284  12.8     21669 38.921 -75.787        74.81
  40.9 -62.4 -90.7  1 284  12.9     21676 38.921 -75.787        74.83
  40.8 -62.5 -90.7  1 284  13.0     21683 38.921 -75.787        74.84
  40.8 -62.5 -90.7  1 284  13.0     21686 38.921 -75.787        74.86
  40.8 -62.6 -90.7  1 284  13.1     21691 38.921 -75.786        74.88
  40.7 -62.6 -90.7  1 284  13.2     21697 38.921 -75.786        74.89
  40.7 -62.6 -90.7  1 284  13.3     21705 38.921 -75.786        74.91
  40.7 -62.7 -90.7  1 284  13.3     21706 38.921 -75.786        74.93
  40.6 -62.7 -90.7  1 283  13.4     21716 38.921 -75.786        74.94
  40.6 -62.7 -90.7  1 283  13.5     21723 38.920 -75.786        74.96
  40.5 -62.7 -90.7  1 283  13.5     21725 38.920 -75.786        74.98
  40.5 -62.7 -90.7  1 283  13.6     21730 38.920 -75.785        74.99
  40.5 -62.8 -90.7  1 283  13.6     21738 38.920 -75.785        75.01
  40.4 -62.8 -90.7  1 282  13.7     21744 38.920 -75.785        75.03
  40.4 -62.8 -90.7  1 282  13.7     21750 38.920 -75.785        75.04
  40.3 -62.8 -90.7  1 282  13.8     21755 38.920 -75.785        75.06
  40.3 -62.8 -90.7  1 282  13.8     21763 38.920 -75.785        75.08
  40.3 -62.8 -90.7  1 281  13.9     21768 38.920 -75.784        75.09
  40.2 -62.9 -90.7  1 281  13.9     21773 38.920 -75.784        75.11
  40.2 -62.9 -90.7  1 281  14.0     21782 38.920 -75.784        75.13
  40.2 -63.0 -90.7  1 281  14.1     21783 38.920 -75.784        75.14
  40.1 -63.0 -90.8  1 280  14.1     21790 38.920 -75.784        75.16
  40.1 -63.1 -90.8  2 280  14.2     21796 38.920 -75.784        75.18
  40.1 -63.2 -90.9  2 280  14.2     21800 38.920 -75.784        75.19
  40.0 -63.2 -90.9  2 280  14.3     21805 38.920 -75.783        75.21
  40.0 -63.3 -91.0  2 280  14.3     21810 38.920 -75.783        75.23
  39.9 -63.4 -91.0  2 280  14.4     21819 38.920 -75.783        75.24
  39.9 -63.4 -91.0  2 280  14.4     21824 38.920 -75.783        75.26
  39.9 -63.4 -91.1  2 280  14.5     21831 38.920 -75.783        75.28
  39.8 -63.5 -91.1  2 280  14.5     21834 38.920 -75.783        75.29
  39.8 -63.5 -91.1  2 280  14.6     21841 38.920 -75.782        75.31
  39.8 -63.5 -91.1  2 280  14.6     21847 38.920 -75.782        75.33
  39.7 -63.4 -91.1  2 280  14.7     21851 38.920 -75.782        75.34
  39.7 -63.4 -91.0  2 280  14.7     21860 38.920 -75.782        75.36
  39.6 -63.4 -91.0  2 280  14.8     21865 38.920 -75.782        75.38
  39.6 -63.4 -91.0  1 280  14.8     21868 38.920 -75.781        75.39
  39.6 -63.3 -91.0  1 281  14.8     21876 38.920 -75.781        75.41
  39.5 -63.3 -91.0  1 281  14.8     21879 38.920 -75.781        75.43
  39.5 -63.3 -91.0  1 281  14.9     21885 38.920 -75.781        75.44
  39.5 -63.3 -91.0  1 282  14.9     21894 38.920 -75.781        75.46
  39.4 -63.3 -91.0  1 282  14.9     21894 38.920 -75.781        75.48
  39.4 -63.3 -91.0  1 282  14.9     21901 38.920 -75.781        75.49
  39.4 -63.3 -91.0  1 283  14.9     21910 38.920 -75.780        75.51
  39.3 -63.3 -91.0  1 283  14.9     21914 38.920 -75.780        75.53
  39.3 -63.3 -91.1  1 284  14.8     21922 38.920 -75.780        75.54
  39.2 -63.4 -91.1  1 284  14.8     21929 38.920 -75.780        75.56
  39.2 -63.4 -91.2  1 285  14.8     21933 38.920 -75.780        75.58
  39.2 -63.5 -91.2  1 285  14.8     21937 38.920 -75.779        75.59
  39.1 -63.5 -91.3  1 286  14.7     21940 38.920 -75.779        75.61
  39.1 -63.5 -91.3  1 286  14.7     21947 38.919 -75.779        75.63
  39.1 -63.6 -91.3  1 287  14.7     21954 38.919 -75.779        75.64
  39.0 -63.6 -91.3  1 287  14.6     21961 38.919 -75.779        75.66
  39.0 -63.6 -91.3  1 288  14.6     21968 38.919 -75.779        75.68
  38.9 -63.5 -91.3  1 288  14.6     21974 38.919 -75.778        75.69
  38.9 -63.5 -91.3  1 288  14.5     21978 38.919 -75.778        75.71
  38.9 -63.5 -91.2  1 289  14.5     21983 38.919 -75.778        75.73
  38.8 -63.4 -91.2  1 289  14.4     21993 38.919 -75.778        75.74
  38.8 -63.4 -91.2  1 290  14.4     21998 38.919 -75.778        75.76
  38.8 -63.4 -91.1  1 290  14.3     22002 38.919 -75.778        75.78
  38.7 -63.3 -91.1  1 291  14.3     22007 38.919 -75.778        75.79
  38.7 -63.4 -91.1  1 291  14.3     22015 38.919 -75.777        75.81
  38.6 -63.4 -91.1  1 292  14.2     22024 38.919 -75.777        75.83
  38.6 -63.5 -91.1  1 292  14.2     22028 38.919 -75.777        75.84
  38.6 -63.6 -91.1  2 292  14.2     22031 38.919 -75.777        75.86
  38.5 -63.6 -91.2  2 293  14.1     22035 38.919 -75.777        75.88
  38.5 -63.7 -91.2  2 293  14.1     22045 38.919 -75.777        75.89
  38.5 -63.7 -91.1  2 293  14.1     22050 38.919 -75.777        75.91
  38.4 -63.7 -91.1  2 293  14.0     22056 38.919 -75.776        75.93
  38.4 -63.6 -91.0  2 294  14.0     22060 38.919 -75.776        75.94
  38.4 -63.6 -91.0  2 294  14.0     22068 38.919 -75.776        75.96
  38.3 -63.7 -91.0  2 294  14.0     22073 38.919 -75.776        75.98
  38.3 -63.7 -91.0  2 294  14.0     22080 38.919 -75.776        75.99
  38.2 -63.8 -91.1  2 295  14.0     22085 38.918 -75.776        76.01
  38.2 -63.9 -91.1  2 295  13.9     22089 38.918 -75.776        76.03
  38.2 -64.0 -91.2  2 295  13.9     22096 38.918 -75.775        76.04
  38.1 -64.1 -91.2  2 295  13.9     22102 38.918 -75.775        76.06
  38.1 -64.2 -91.2  2 295  13.9     22110 38.918 -75.775        76.08
  38.1 -64.2 -91.2  2 295  13.9     22117 38.918 -75.775        76.09
  38.0 -64.3 -91.3  2 296  13.9     22120 38.918 -75.775        76.11
  38.0 -64.3 -91.3  2 296  13.9     22125 38.918 -75.775        76.13
  37.9 -64.3 -91.3  2 296  13.9     22133 38.918 -75.775        76.14
  37.9 -64.3 -91.3  2 296  13.9     22139 38.918 -75.774        76.16
  37.9 -64.3 -91.3  2 296  13.9     22145 38.918 -75.774        76.18
  37.8 -64.3 -91.3  2 297  13.9     22150 38.918 -75.774        76.19
  37.8 -64.3 -91.3  2 297  13.9     22155 38.918 -75.774        76.21
  37.8 -64.3 -91.2  2 297  13.9     22159 38.918 -75.774        76.23
  37.7 -64.2 -91.2  2 297  14.0     22168 38.918 -75.774        76.24
  37.7 -64.2 -91.2  2 298  14.0     22174 38.918 -75.773        76.26
  37.6 -64.2 -91.2  2 298  14.0     22180 38.918 -75.773        76.28
  37.6 -64.2 -91.3  2 298  14.0     22186 38.918 -75.773        76.29
  37.6 -64.3 -91.3  2 298  14.0     22195 38.918 -75.773        76.31
  37.5 -64.3 -91.3  2 298  14.1     22200 38.917 -75.773        76.33
  37.5 -64.3 -91.4  2 299  14.1     22207 38.917 -75.773        76.34
  37.5 -64.3 -91.4  2 299  14.1     22212 38.917 -75.773        76.36
  37.4 -64.4 -91.4  2 299  14.2     22216 38.917 -75.773        76.38
  37.4 -64.3 -91.5  2 299  14.2     22225 38.917 -75.772        76.39
  37.3 -64.3 -91.5  2 299  14.3     22231 38.917 -75.772        76.41
  37.3 -64.3 -91.5  2 300  14.3     22235 38.917 -75.772        76.43
  37.3 -64.2 -91.5  2 300  14.4     22240 38.917 -75.772        76.44
  37.2 -64.2 -91.4  2 300  14.4     22248 38.917 -75.772        76.46
  37.2 -64.1 -91.4  2 300  14.5     22251 38.917 -75.772        76.48
  37.2 -64.1 -91.4  2 300  14.5     22257 38.917 -75.772        76.49
  37.1 -64.1 -91.5  2 301  14.6     22264 38.917 -75.771        76.51
  37.1 -64.1 -91.5  2 301  14.6     22269 38.917 -75.771        76.53
  37.1 -64.1 -91.5  2 301  14.7     22277 38.917 -75.771        76.54
  37.0 -64.1 -91.6  2 301  14.7     22284 38.916 -75.771        76.56
  37.0 -64.1 -91.6  1 301  14.8     22288 38.916 -75.771        76.58
  37.0 -64.1 -91.6  1 301  14.8     22292 38.916 -75.771        76.59
  36.9 -64.1 -91.7  1 301  14.9     22299 38.916 -75.771        76.61
  36.9 -64.1 -91.7  1 301  14.9     22305 38.916 -75.770        76.63
  36.9 -64.1 -91.7  1 302  15.0     22310 38.916 -75.770        76.64
  36.8 -64.2 -91.7  1 302  15.0     22315 38.916 -75.770        76.66
  36.8 -64.2 -91.8  1 302  15.0     22323 38.916 -75.770        76.68
  36.7 -64.2 -91.8  1 302  15.1     22328 38.916 -75.770        76.69
  36.7 -64.2 -91.8  1 302  15.1     22334 38.916 -75.770        76.71
  36.7 -64.2 -91.8  1 302  15.1     22344 38.916 -75.769        76.73
  36.6 -64.2 -91.8  1 302  15.1     22348 38.916 -75.769        76.74
  36.6 -64.1 -91.8  1 303  15.1     22352 38.916 -75.769        76.76
  36.6 -64.1 -91.8  1 303  15.1     22363 38.916 -75.769        76.78
  36.5 -64.1 -91.8  1 303  15.1     22367 38.916 -75.769        76.79
  36.5 -64.1 -91.9  1 303  15.1     22369 38.915 -75.769        76.81
  36.5 -64.1 -91.9  1 303  15.1     22376 38.915 -75.769        76.83
  36.4 -64.1 -91.8  1 303  15.1     22386 38.915 -75.768        76.84
  36.4 -64.1 -91.8  1 303  15.1     22390 38.915 -75.768        76.86
  36.3 -64.0 -91.8  1 303  15.1     22398 38.915 -75.768        76.88
  36.3 -64.0 -91.8  1 304  15.0     22402 38.915 -75.768        76.89
  36.3 -63.9 -91.7  1 304  15.0     22408 38.915 -75.768        76.91
  36.2 -63.9 -91.7  1 304  15.0     22416 38.915 -75.768        76.93
  36.2 -63.8 -91.6  1 304  14.9     22420 38.915 -75.768        76.94
  36.2 -63.8 -91.6  1 304  14.9     22422 38.915 -75.767        76.96
  36.1 -63.7 -91.5  1 304  14.9     22429 38.915 -75.767        76.98
  36.1 -63.7 -91.5  1 304  14.8     22438 38.915 -75.767        76.99
  36.1 -63.6 -91.5  1 304  14.8     22439 38.914 -75.767        77.01
  36.0 -63.6 -91.4  1 304  14.7     22445 38.914 -75.767        77.03
  36.0 -63.6 -91.4  1 304  14.7     22452 38.914 -75.767        77.04
  36.0 -63.6 -91.4  1 304  14.6     22458 38.914 -75.767        77.06
  35.9 -63.7 -91.5  1 304  14.6     22463 38.914 -75.766        77.08
  35.9 -63.8 -91.5  1 304  14.6     22471 38.914 -75.766        77.09
  35.9 -63.8 -91.5  1 304  14.5     22475 38.914 -75.766        77.11
  35.8 -63.9 -91.6  1 304  14.5     22482 38.914 -75.766        77.13
  35.8 -63.9 -91.6  1 304  14.4     22489 38.914 -75.766        77.14
  35.8 -63.9 -91.6  1 304  14.4     22494 38.914 -75.766        77.16
  35.7 -63.9 -91.6  1 304  14.3     22502 38.914 -75.766        77.18
  35.7 -63.9 -91.6  1 304  14.2     22503 38.914 -75.766        77.19
  35.7 -63.9 -91.5  1 304  14.2     22507 38.914 -75.765        77.21
  35.7 -63.9 -91.5  1 303  14.1     22511 38.914 -75.765        77.23
  35.6 -64.0 -91.5  1 303  14.1     22519 38.914 -75.765        77.24
  35.6 -64.0 -91.6  1 303  14.0     22524 38.913 -75.765        77.26
  35.6 -64.0 -91.6  1 303  14.0     22529 38.913 -75.765        77.28
  35.5 -64.0 -91.6  1 303  13.9     22533 38.913 -75.765        77.29
  35.5 -64.1 -91.6  1 302  13.9     22544 38.913 -75.765        77.31
  35.5 -64.1 -91.6  1 302  13.8     22548 38.913 -75.764        77.33
  35.4 -64.1 -91.6  1 302  13.8     22549 38.913 -75.764        77.34
  35.4 -64.1 -91.6  1 302  13.7     22557 38.913 -75.764        77.36
  35.4 -64.1 -91.6  1 301  13.7     22563 38.913 -75.764        77.38
  35.3 -64.1 -91.5  2 301  13.7     22569 38.913 -75.764        77.39
  35.3 -64.1 -91.5  2 301  13.6     22574 38.913 -75.764        77.41
  35.3 -64.1 -91.5  2 301  13.6     22581 38.913 -75.764        77.43
  35.2 -64.1 -91.5  2 300  13.6     22587 38.913 -75.764        77.44
  35.2 -64.1 -91.5  2 300  13.5     22594 38.913 -75.763        77.46
  35.2 -64.1 -91.5  2 300  13.5     22597 38.913 -75.763        77.48
  35.1 -64.0 -91.5  2 299  13.5     22606 38.913 -75.763        77.49
  35.1 -64.0 -91.5  2 299  13.5     22610 38.913 -75.763        77.51
  35.1 -64.0 -91.5  2 299  13.5     22618 38.912 -75.763        77.53
  35.0 -64.1 -91.5  2 298  13.5     22622 38.912 -75.763        77.54
  35.0 -64.1 -91.5  2 298  13.5     22627 38.912 -75.763        77.56
  35.0 -64.1 -91.5  2 298  13.5     22631 38.912 -75.762        77.58
  34.9 -64.1 -91.5  2 297  13.5     22635 38.912 -75.762        77.59
  34.9 -64.1 -91.5  2 297  13.5     22638 38.912 -75.762        77.61
  34.9 -64.1 -91.6  2 297  13.5     22649 38.912 -75.762        77.63
  34.8 -64.1 -91.6  2 296  13.5     22653 38.912 -75.762        77.64
  34.8 -64.1 -91.6  1 296  13.6     22661 38.912 -75.762        77.66
  34.8 -64.1 -91.6  1 296  13.6     22670 38.912 -75.762        77.68
  34.7 -64.1 -91.6  1 296  13.6     22673 38.912 -75.762        77.69
  34.7 -64.1 -91.7  1 295  13.7     22679 38.912 -75.761        77.71
  34.7 -64.1 -91.7  1 295  13.7     22684 38.912 -75.761        77.73
  34.6 -64.1 -91.8  1 295  13.8     22688 38.912 -75.761        77.74
  34.6 -64.1 -91.8  1 295  13.8     22696 38.912 -75.761        77.76
  34.6 -64.1 -91.9  1 295  13.9     22703 38.912 -75.761        77.78
  34.6 -64.1 -91.9  1 294  13.9     22705 38.912 -75.761        77.79
  34.5 -64.1 -91.9  1 294  14.0     22712 38.912 -75.760        77.81
  34.5 -64.0 -92.0  1 294  14.0     22716 38.912 -75.760        77.83
  34.5 -64.0 -92.0  1 294  14.1     22722 38.911 -75.760        77.84
  34.4 -63.9 -92.0  1 294  14.2     22726 38.911 -75.760        77.86
  34.4 -63.9 -92.0  1 294  14.2     22732 38.911 -75.760        77.88
  34.4 -63.8 -92.1  1 294  14.3     22736 38.911 -75.760        77.89
  34.4 -63.7 -92.1  1 294  14.4     22741 38.911 -75.760        77.91
  34.3 -63.6 -92.1  1 294  14.5     22745 38.911 -75.759        77.93
  34.3 -63.5 -92.1  1 294  14.5     22751 38.911 -75.759        77.94
  34.3 -63.4 -92.1  1 294  14.6     22756 38.911 -75.759        77.96
  34.2 -63.3 -92.1  1 294  14.7     22763 38.911 -75.759        77.98
  34.2 -63.1 -92.1  1 294  14.8     22770 38.911 -75.759        77.99
  34.2 -63.0 -92.0  1 294  14.9     22773 38.911 -75.759        78.01
  34.1 -62.8 -92.0  1 294  14.9     22780 38.911 -75.759        78.03
  34.1 -62.7 -91.9  1 295  15.0     22787 38.911 -75.758        78.04
  34.1 -62.5 -91.9  1 295  15.1     22790 38.911 -75.758        78.06
  34.1 -62.4 -91.8  1 295  15.2     22796 38.911 -75.758        78.08
  34.0 -62.3 -91.8  1 295  15.2     22800 38.911 -75.758        78.09
  34.0 -62.2 -91.7  1 296  15.3     22804 38.911 -75.758        78.11
  34.0 -62.1 -91.7  1 296  15.4     22814 38.911 -75.758        78.13
  33.9 -62.1 -91.7  1 296  15.5     22817 38.911 -75.757        78.14
  33.9 -62.0 -91.7  1 297  15.6     22824 38.910 -75.757        78.16
  33.9 -62.0 -91.7  1 297  15.6     22826 38.910 -75.757        78.18
  33.9 -62.0 -91.7  1 297  15.7     22829 38.910 -75.757        78.19
  33.8 -62.0 -91.6  1 298  15.8     22833 38.910 -75.757        78.21
  33.8 -62.0 -91.6  1 298  15.9     22837 38.910 -75.757        78.23
  33.8 -62.0 -91.6  1 299  15.9     22849 38.910 -75.756        78.24
  33.7 -62.1 -91.6  1 299  16.0     22852 38.910 -75.756        78.26
  33.7 -62.1 -91.6  1 299  16.1     22854 38.910 -75.756        78.28
  33.7 -62.1 -91.6  1 300  16.1     22860 38.910 -75.756        78.29
  33.7 -62.2 -91.6  1 300  16.2     22870 38.910 -75.756        78.31
  33.6 -62.2 -91.6  1 301  16.2     22872 38.910 -75.756        78.33
  33.6 -62.2 -91.5  1 301  16.3     22879 38.910 -75.755        78.34
  33.6 -62.2 -91.5  1 302  16.3     22882 38.910 -75.755        78.36
  33.5 -62.3 -91.5  1 302  16.4     22890 38.909 -75.755        78.38
  33.5 -62.3 -91.4  1 302  16.4     22896 38.909 -75.755        78.39
  33.5 -62.3 -91.4  1 303  16.4     22902 38.909 -75.755        78.41
  33.4 -62.3 -91.4  1 303  16.5     22908 38.909 -75.755        78.43
  33.4 -62.3 -91.3  1 303  16.5     22912 38.909 -75.754        78.44
  33.4 -62.3 -91.3  1 303  16.5     22916 38.909 -75.754        78.46
  33.4 -62.4 -91.3  1 304  16.5     22926 38.909 -75.754        78.48
  33.3 -62.4 -91.3  1 304  16.5     22927 38.909 -75.754        78.49
  33.3 -62.4 -91.3  1 304  16.5     22931 38.909 -75.754        78.51
  33.3 -62.4 -91.3  1 304  16.5     22938 38.909 -75.754        78.53
  33.2 -62.4 -91.3  1 304  16.5     22947 38.909 -75.754        78.54
  33.2 -62.5 -91.2  1 304  16.4     22951 38.909 -75.753        78.56
  33.2 -62.5 -91.2  1 304  16.4     22951 38.908 -75.753        78.58
  33.2 -62.5 -91.2  1 304  16.4     22960 38.908 -75.753        78.59
  33.1 -62.4 -91.2  1 304  16.3     22964 38.908 -75.753        78.61
  33.1 -62.4 -91.2  1 304  16.3     22968 38.908 -75.753        78.63
  33.1 -62.4 -91.2  1 304  16.2     22974 38.908 -75.753        78.64
  33.1 -62.4 -91.1  1 304  16.1     22979 38.908 -75.752        78.66
